User_ID,Category,Activity,Rating,Time_Spent
User_03468,activities,beach_activity,2,37
User_03468,activities,beach_activity,2,63
User_03469,activities,beach_activity,4,64
User_03469,activities,city_tour,5,96
User_03469,amenities,business_center,5,105
User_03469,amenities,spa,3,106
User_03469,dining,bar,4,115
User_03469,amenities,gym,3,76
User_03469,amenities,tennis_court,5,136
User_03470,dining,buffet,4,129
User_03470,dining,cafe,4,62
User_03470,activities,golf,1,96
User_03470,activities,golf,1,99
User_03470,dining,main_restaurant,5,180
User_03470,amenities,spa,4,124
User_03470,amenities,business_center,1,115
User_03470,dining,main_restaurant,4,79
User_03470,dining,cafe,1,133
User_03470,activities,beach_activity,5,156
User_03470,amenities,gym,2,130
User_03470,activities,city_tour,1,152
User_03470,dining,buffet,5,174
User_03470,activities,cooking_class,1,112
User_03470,dining,cafe,4,170
User_03471,activities,golf,3,125
User_03471,activities,cooking_class,1,150
User_03471,activities,yoga,1,109
User_03471,amenities,gym,4,55
User_03471,dining,buffet,5,67
User_03471,amenities,gym,1,139
User_03471,dining,cafe,4,97
User_03471,activities,yoga,5,155
User_03471,dining,room_service,4,44
User_03471,amenities,pool,1,82
User_03471,amenities,pool,1,150
User_03471,activities,golf,5,98
User_03472,amenities,spa,1,77
User_03472,amenities,gym,5,108
User_03472,dining,main_restaurant,3,91
User_03472,activities,beach_activity,5,60
User_03472,activities,cooking_class,2,43
User_03472,amenities,tennis_court,2,72
User_03472,amenities,tennis_court,1,168
User_03472,activities,beach_activity,5,104
User_03472,amenities,pool,5,92
User_03472,activities,beach_activity,3,134
User_03472,dining,bar,4,118
User_03472,amenities,gym,1,111
User_03472,dining,main_restaurant,5,146
User_03472,activities,golf,3,110
User_03473,dining,main_restaurant,2,146
User_03473,amenities,gym,1,117
User_03473,activities,city_tour,2,148
User_03473,dining,bar,5,107
User_03473,amenities,spa,2,56
User_03473,amenities,tennis_court,4,94
User_03473,dining,cafe,1,90
User_03473,dining,main_restaurant,3,91
User_03474,activities,city_tour,4,156
User_03474,dining,buffet,1,67
User_03474,dining,buffet,1,84
User_03474,dining,main_restaurant,1,108
User_03474,dining,bar,3,81
User_03474,amenities,pool,4,171
User_03474,dining,main_restaurant,5,57
User_03474,dining,room_service,1,44
User_03475,amenities,tennis_court,2,159
User_03475,amenities,tennis_court,3,108
User_03475,amenities,spa,3,111
User_03475,amenities,spa,3,110
User_03475,amenities,spa,2,84
User_03475,dining,bar,2,168
User_03475,amenities,tennis_court,3,47
User_03475,activities,city_tour,1,54
User_03475,activities,golf,4,80
User_03475,dining,buffet,1,149
User_03475,activities,cooking_class,5,57
User_03476,amenities,spa,2,164
User_03476,dining,cafe,1,102
User_03476,dining,buffet,3,40
User_03476,dining,buffet,1,140
User_03476,activities,cooking_class,5,79
User_03476,activities,yoga,1,88
User_03476,dining,main_restaurant,4,144
User_03476,activities,golf,4,37
User_03476,amenities,spa,2,94
User_03476,amenities,pool,5,154
User_03476,activities,golf,1,121
User_03476,activities,cooking_class,5,172
User_03476,dining,room_service,1,116
User_03477,activities,cooking_class,4,139
User_03477,amenities,pool,1,165
User_03477,activities,yoga,2,124
User_03477,amenities,gym,4,105
User_03477,activities,city_tour,4,71
User_03477,dining,room_service,2,75
User_03477,amenities,pool,1,151
User_03477,dining,room_service,1,126
User_03477,dining,room_service,3,73
User_03478,dining,buffet,2,57
User_03478,activities,beach_activity,1,121
User_03478,dining,buffet,3,145
User_03478,activities,golf,5,97
User_03478,amenities,spa,3,64
User_03478,dining,bar,5,153
User_03478,activities,golf,3,86
User_03479,dining,buffet,5,94
User_03479,dining,cafe,3,86
User_03479,activities,golf,3,106
User_03479,dining,cafe,2,55
User_03479,amenities,pool,1,160
User_03479,dining,buffet,1,33
User_03479,activities,golf,2,49
User_03479,amenities,business_center,3,33
User_03479,amenities,gym,5,133
User_03479,amenities,spa,4,117
User_03479,dining,buffet,3,120
User_03479,amenities,spa,3,97
User_03479,amenities,gym,5,135
User_03480,activities,beach_activity,2,126
User_03480,dining,cafe,1,91
User_03480,amenities,business_center,5,157
User_03480,activities,golf,5,114
User_03480,activities,golf,4,46
User_03480,amenities,business_center,3,46
User_03480,activities,cooking_class,1,142
User_03480,dining,cafe,4,139
User_03481,amenities,business_center,5,79
User_03481,activities,yoga,1,153
User_03481,amenities,pool,2,74
User_03481,dining,cafe,3,105
User_03481,dining,buffet,3,72
User_03481,activities,city_tour,3,56
User_03481,dining,room_service,5,80
User_03481,amenities,spa,3,103
User_03481,activities,golf,4,93
User_03482,activities,city_tour,2,34
User_03482,activities,city_tour,3,177
User_03482,amenities,spa,3,68
User_03482,activities,yoga,5,31
User_03482,amenities,gym,3,87
User_03482,activities,beach_activity,3,93
User_03482,amenities,pool,3,31
User_03482,dining,cafe,3,153
User_03482,amenities,pool,2,116
User_03482,activities,cooking_class,1,83
User_03482,activities,city_tour,2,96
User_03483,amenities,spa,2,74
User_03483,amenities,business_center,1,73
User_03483,amenities,tennis_court,3,179
User_03483,activities,yoga,2,131
User_03483,dining,main_restaurant,1,154
User_03483,amenities,tennis_court,1,34
User_03484,amenities,spa,4,65
User_03484,amenities,spa,1,138
User_03484,dining,main_restaurant,4,136
User_03484,amenities,gym,5,54
User_03484,amenities,spa,5,63
User_03484,dining,cafe,2,101
User_03484,activities,golf,5,35
User_03484,amenities,gym,1,62
User_03484,dining,buffet,4,152
User_03484,amenities,gym,5,80
User_03484,activities,city_tour,4,169
User_03484,dining,main_restaurant,4,58
User_03484,amenities,pool,3,49
User_03484,activities,city_tour,5,153
User_03484,activities,yoga,4,179
User_03485,activities,beach_activity,3,86
User_03485,dining,main_restaurant,5,120
User_03485,amenities,gym,3,140
User_03485,amenities,gym,1,176
User_03485,dining,bar,3,153
User_03485,amenities,business_center,3,92
User_03485,activities,yoga,4,62
User_03485,activities,cooking_class,4,158
User_03485,amenities,tennis_court,3,82
User_03485,amenities,tennis_court,4,169
User_03485,activities,yoga,4,173
User_03485,amenities,pool,4,91
User_03485,dining,cafe,4,34
User_03485,dining,room_service,1,124
User_03486,amenities,pool,2,121
User_03486,activities,beach_activity,5,172
User_03486,activities,beach_activity,1,123
User_03486,activities,beach_activity,5,133
User_03486,dining,room_service,3,157
User_03486,dining,cafe,5,39
User_03486,amenities,spa,3,72
User_03487,amenities,business_center,5,156
User_03487,activities,beach_activity,1,91
User_03487,activities,yoga,3,174
User_03487,amenities,gym,3,100
User_03487,dining,buffet,1,84
User_03487,amenities,gym,1,49
User_03487,activities,city_tour,4,44
User_03487,activities,yoga,1,160
User_03487,amenities,tennis_court,3,109
User_03488,dining,bar,2,97
User_03488,amenities,gym,5,167
User_03488,amenities,tennis_court,4,31
User_03488,amenities,tennis_court,5,44
User_03488,dining,buffet,2,100
User_03489,activities,yoga,3,143
User_03489,dining,bar,5,84
User_03489,activities,cooking_class,3,154
User_03489,dining,room_service,5,99
User_03489,amenities,pool,5,124
User_03489,activities,city_tour,4,79
User_03489,amenities,spa,3,71
User_03489,activities,golf,4,157
User_03489,activities,golf,2,71
User_03489,activities,yoga,2,142
User_03490,activities,golf,5,38
User_03490,dining,bar,2,178
User_03490,amenities,spa,2,123
User_03490,amenities,gym,2,109
User_03490,dining,cafe,2,153
User_03490,amenities,tennis_court,5,51
User_03490,dining,bar,3,153
User_03490,dining,main_restaurant,3,162
User_03490,activities,cooking_class,1,31
User_03490,dining,main_restaurant,3,109
User_03490,amenities,spa,5,38
User_03490,amenities,tennis_court,1,153
User_03491,activities,beach_activity,5,88
User_03491,dining,room_service,3,84
User_03491,dining,main_restaurant,5,99
User_03491,dining,buffet,3,92
User_03491,dining,bar,2,59
User_03491,activities,golf,2,70
User_03491,dining,room_service,1,168
User_03491,amenities,tennis_court,2,47
User_03491,activities,beach_activity,2,134
User_03491,amenities,spa,3,131
User_03491,dining,room_service,2,146
User_03491,amenities,business_center,2,69
User_03491,amenities,tennis_court,2,159
User_03491,amenities,tennis_court,5,64
User_03492,activities,city_tour,1,75
User_03492,activities,yoga,4,104
User_03492,dining,buffet,2,106
User_03492,activities,city_tour,5,39
User_03492,activities,golf,4,81
User_03492,amenities,tennis_court,3,111
User_03492,amenities,spa,4,135
User_03492,activities,cooking_class,3,88
User_03492,amenities,tennis_court,3,135
User_03492,amenities,pool,2,151
User_03492,dining,main_restaurant,1,179
User_03492,activities,yoga,3,41
User_03493,activities,golf,2,38
User_03493,dining,buffet,1,120
User_03493,dining,buffet,1,97
User_03493,dining,bar,1,64
User_03493,amenities,gym,3,91
User_03493,activities,cooking_class,4,54
User_03493,amenities,spa,1,159
User_03493,amenities,gym,4,50
User_03493,amenities,business_center,4,44
User_03493,dining,buffet,1,103
User_03493,amenities,tennis_court,3,34
User_03493,dining,cafe,4,173
User_03493,dining,main_restaurant,2,95
User_03493,amenities,tennis_court,1,149
User_03494,activities,city_tour,3,88
User_03494,activities,beach_activity,2,131
User_03494,amenities,gym,5,164
User_03494,activities,city_tour,5,164
User_03494,dining,buffet,2,171
User_03494,dining,main_restaurant,2,171
User_03494,activities,golf,5,158
User_03494,amenities,pool,4,55
User_03494,amenities,business_center,1,62
User_03494,dining,cafe,5,70
User_03494,amenities,business_center,2,170
User_03494,dining,bar,3,82
User_03494,activities,beach_activity,3,81
User_03494,dining,bar,2,115
User_03495,amenities,pool,3,152
User_03495,activities,cooking_class,4,89
User_03495,dining,buffet,2,47
User_03495,dining,main_restaurant,2,155
User_03495,dining,bar,4,177
User_03496,dining,cafe,3,145
User_03496,dining,bar,1,112
User_03496,amenities,tennis_court,2,95
User_03496,activities,city_tour,1,117
User_03496,amenities,pool,3,111
User_03497,dining,cafe,4,180
User_03497,activities,yoga,5,175
User_03497,activities,cooking_class,1,160
User_03497,activities,beach_activity,3,142
User_03497,activities,city_tour,2,85
User_03497,activities,golf,3,114
User_03497,amenities,tennis_court,4,85
User_03497,activities,yoga,5,68
User_03497,activities,yoga,2,170
User_03498,activities,cooking_class,1,53
User_03498,dining,main_restaurant,3,177
User_03498,dining,main_restaurant,4,180
User_03498,dining,cafe,5,51
User_03498,amenities,gym,3,44
User_03498,amenities,business_center,3,143
User_03498,activities,city_tour,1,103
User_03499,dining,buffet,5,82
User_03499,activities,city_tour,5,79
User_03499,activities,cooking_class,2,87
User_03499,activities,cooking_class,4,78
User_03499,activities,golf,3,58
User_03499,dining,bar,1,170
User_03499,dining,bar,4,41
User_03499,activities,yoga,2,56
User_03499,dining,bar,2,64
User_03499,amenities,business_center,3,86
User_03499,activities,yoga,4,70
User_03499,activities,yoga,3,101
User_03500,amenities,spa,1,52
User_03500,dining,bar,1,86
User_03500,amenities,business_center,2,159
User_03500,amenities,business_center,3,84
User_03500,activities,beach_activity,3,59
User_03500,amenities,tennis_court,4,76
User_03500,dining,bar,1,166
User_03500,dining,bar,2,117
User_03500,activities,city_tour,1,171
User_03500,amenities,gym,3,65
User_03501,dining,bar,1,56
User_03501,amenities,gym,1,37
User_03501,dining,bar,1,69
User_03501,amenities,gym,3,132
User_03501,amenities,business_center,3,41
User_03501,dining,cafe,5,97
User_03501,activities,cooking_class,5,82
User_03501,activities,beach_activity,1,36
User_03501,activities,yoga,5,75
User_03502,activities,golf,3,178
User_03502,dining,bar,2,94
User_03502,activities,golf,2,136
User_03502,dining,buffet,5,155
User_03502,activities,beach_activity,1,104
User_03502,dining,room_service,2,94
User_03502,activities,yoga,3,31
User_03502,activities,city_tour,1,159
User_03502,activities,beach_activity,1,132
User_03502,activities,city_tour,1,110
User_03502,dining,room_service,3,38
User_03502,amenities,tennis_court,4,83
User_03502,amenities,tennis_court,5,61
User_03503,amenities,business_center,4,98
User_03503,amenities,gym,1,109
User_03503,amenities,gym,4,46
User_03503,amenities,tennis_court,4,33
User_03503,activities,beach_activity,3,77
User_03503,activities,cooking_class,2,43
User_03504,activities,beach_activity,5,106
User_03504,dining,main_restaurant,1,146
User_03504,amenities,business_center,3,92
User_03504,activities,beach_activity,5,121
User_03504,amenities,gym,2,81
User_03504,amenities,spa,2,103
User_03504,activities,city_tour,4,165
User_03504,dining,main_restaurant,1,153
User_03504,dining,bar,3,32
User_03504,amenities,business_center,3,55
User_03505,dining,cafe,3,127
User_03505,activities,beach_activity,2,34
User_03505,amenities,pool,1,114
User_03505,amenities,pool,3,30
User_03505,dining,cafe,1,129
User_03505,dining,room_service,1,72
User_03505,dining,room_service,5,94
User_03505,amenities,pool,5,142
User_03505,amenities,tennis_court,2,134
User_03505,activities,city_tour,1,172
User_03505,activities,cooking_class,1,142
User_03505,amenities,pool,1,67
User_03505,dining,cafe,1,116
User_03505,dining,main_restaurant,5,87
User_03505,activities,yoga,5,154
User_03506,amenities,tennis_court,2,132
User_03506,amenities,business_center,1,95
User_03506,dining,cafe,2,141
User_03506,amenities,spa,5,34
User_03506,activities,beach_activity,4,87
User_03506,amenities,gym,3,96
User_03506,amenities,gym,5,94
User_03506,amenities,business_center,1,160
User_03506,activities,cooking_class,5,73
User_03507,activities,golf,3,92
User_03507,dining,cafe,2,94
User_03507,amenities,business_center,1,100
User_03507,dining,room_service,5,160
User_03507,dining,cafe,1,137
User_03507,dining,main_restaurant,1,46
User_03507,dining,bar,5,178
User_03507,activities,cooking_class,2,70
User_03507,activities,golf,4,42
User_03507,activities,city_tour,3,152
User_03507,dining,room_service,4,120
User_03508,activities,golf,2,61
User_03508,dining,bar,3,114
User_03508,amenities,tennis_court,2,172
User_03508,dining,bar,3,78
User_03508,dining,cafe,5,155
User_03508,amenities,gym,3,135
User_03508,amenities,tennis_court,1,91
User_03508,dining,room_service,1,147
User_03508,dining,bar,3,78
User_03508,amenities,pool,5,98
User_03508,activities,cooking_class,1,143
User_03508,activities,yoga,4,46
User_03508,amenities,spa,2,68
User_03509,amenities,pool,5,58
User_03509,amenities,pool,5,173
User_03509,dining,bar,1,47
User_03509,activities,city_tour,1,88
User_03509,amenities,spa,1,179
User_03509,activities,city_tour,2,157
User_03509,dining,buffet,3,107
User_03509,activities,yoga,2,67
User_03509,amenities,spa,2,147
User_03510,dining,bar,5,116
User_03510,activities,cooking_class,1,94
User_03510,amenities,gym,4,40
User_03510,dining,cafe,5,123
User_03510,activities,yoga,2,175
User_03510,activities,yoga,3,44
User_03510,activities,cooking_class,3,138
User_03510,activities,golf,1,73
User_03510,activities,yoga,1,110
User_03510,activities,beach_activity,2,98
User_03510,amenities,spa,5,126
User_03510,amenities,spa,4,169
User_03510,dining,buffet,3,52
User_03510,activities,city_tour,4,135
User_03511,amenities,business_center,3,89
User_03511,dining,room_service,2,44
User_03511,amenities,spa,1,86
User_03511,activities,city_tour,3,158
User_03511,activities,city_tour,2,144
User_03511,activities,city_tour,4,140
User_03511,dining,buffet,2,126
User_03512,activities,city_tour,3,103
User_03512,amenities,tennis_court,1,162
User_03512,dining,bar,1,136
User_03512,dining,main_restaurant,1,38
User_03512,amenities,spa,5,138
User_03512,dining,buffet,2,136
User_03513,dining,main_restaurant,1,174
User_03513,activities,yoga,1,39
User_03513,dining,buffet,1,91
User_03513,dining,main_restaurant,2,46
User_03513,activities,golf,3,38
User_03513,dining,buffet,5,129
User_03513,activities,city_tour,2,157
User_03514,amenities,spa,5,178
User_03514,activities,beach_activity,3,130
User_03514,dining,main_restaurant,5,138
User_03514,dining,buffet,2,102
User_03514,activities,city_tour,3,111
User_03514,dining,buffet,4,120
User_03514,amenities,business_center,5,159
User_03515,dining,bar,4,75
User_03515,amenities,tennis_court,1,59
User_03515,dining,room_service,5,147
User_03515,activities,city_tour,1,47
User_03515,amenities,tennis_court,1,146
User_03515,dining,buffet,2,109
User_03515,dining,main_restaurant,1,156
User_03515,amenities,business_center,4,116
User_03515,amenities,spa,4,138
User_03515,activities,city_tour,5,122
User_03515,activities,cooking_class,1,146
User_03516,activities,golf,3,61
User_03516,dining,cafe,4,115
User_03516,amenities,pool,2,112
User_03516,dining,bar,4,78
User_03516,activities,yoga,1,114
User_03516,dining,main_restaurant,5,45
User_03516,dining,buffet,4,57
User_03516,activities,cooking_class,5,137
User_03516,dining,buffet,3,128
User_03516,amenities,pool,3,126
User_03516,dining,cafe,3,52
User_03517,activities,golf,5,63
User_03517,dining,room_service,1,123
User_03517,dining,room_service,2,132
User_03517,dining,room_service,5,79
User_03517,dining,main_restaurant,4,60
User_03517,amenities,pool,3,32
User_03517,amenities,tennis_court,4,58
User_03517,activities,cooking_class,4,113
User_03517,amenities,gym,1,65
User_03517,amenities,pool,4,164
User_03517,amenities,tennis_court,2,81
User_03517,activities,city_tour,4,73
User_03517,amenities,spa,4,61
User_03517,amenities,spa,2,147
User_03518,activities,yoga,5,64
User_03518,amenities,pool,4,49
User_03518,activities,cooking_class,3,157
User_03518,dining,room_service,1,108
User_03518,activities,beach_activity,4,135
User_03518,dining,buffet,4,39
User_03518,activities,golf,3,160
User_03519,activities,yoga,3,68
User_03519,amenities,pool,4,89
User_03519,activities,city_tour,4,149
User_03519,dining,buffet,2,131
User_03519,dining,room_service,1,115
User_03519,amenities,tennis_court,4,116
User_03519,activities,city_tour,3,118
User_03519,amenities,spa,2,130
User_03519,dining,cafe,4,61
User_03519,dining,bar,4,132
User_03519,activities,beach_activity,5,72
User_03519,activities,golf,4,74
User_03519,amenities,tennis_court,1,124
User_03519,activities,beach_activity,5,43
User_03519,dining,bar,1,112
User_03520,amenities,spa,4,59
User_03520,amenities,tennis_court,4,157
User_03520,amenities,pool,1,89
User_03520,amenities,tennis_court,5,154
User_03520,dining,cafe,1,166
User_03520,dining,main_restaurant,2,155
User_03520,dining,bar,3,99
User_03521,amenities,gym,5,95
User_03521,activities,beach_activity,1,82
User_03521,amenities,tennis_court,4,124
User_03521,activities,yoga,5,110
User_03521,amenities,business_center,2,98
User_03521,activities,golf,4,151
User_03522,dining,bar,2,38
User_03522,activities,golf,2,56
User_03522,activities,golf,4,126
User_03522,activities,cooking_class,4,167
User_03522,amenities,business_center,3,65
User_03522,activities,city_tour,3,160
User_03522,dining,bar,4,117
User_03522,activities,beach_activity,4,115
User_03522,amenities,pool,2,39
User_03523,dining,buffet,4,57
User_03523,dining,cafe,3,157
User_03523,dining,bar,2,127
User_03523,activities,beach_activity,3,127
User_03523,dining,cafe,3,101
User_03523,amenities,business_center,3,171
User_03523,amenities,gym,3,180
User_03523,amenities,spa,1,52
User_03523,amenities,pool,1,55
User_03523,activities,yoga,5,91
User_03523,amenities,pool,3,94
User_03523,dining,room_service,1,40
User_03523,dining,cafe,2,161
User_03524,dining,cafe,4,162
User_03524,activities,golf,4,55
User_03524,activities,beach_activity,2,63
User_03524,activities,golf,2,40
User_03524,activities,golf,1,38
User_03524,amenities,business_center,2,116
User_03524,amenities,pool,2,66
User_03524,dining,buffet,3,158
User_03525,activities,golf,1,163
User_03525,dining,bar,3,143
User_03525,amenities,tennis_court,2,38
User_03525,amenities,business_center,1,78
User_03525,dining,buffet,1,151
User_03525,dining,bar,2,100
User_03526,amenities,business_center,3,75
User_03526,activities,cooking_class,5,172
User_03526,amenities,gym,3,31
User_03526,amenities,gym,2,61
User_03526,dining,buffet,3,59
User_03526,activities,golf,2,86
User_03526,dining,room_service,1,120
User_03527,amenities,business_center,1,33
User_03527,dining,cafe,4,52
User_03527,activities,beach_activity,5,125
User_03527,amenities,pool,5,157
User_03527,activities,beach_activity,4,157
User_03527,dining,buffet,5,149
User_03527,activities,cooking_class,5,159
User_03527,activities,cooking_class,4,87
User_03527,amenities,gym,3,178
User_03528,activities,cooking_class,4,55
User_03528,amenities,business_center,3,126
User_03528,dining,main_restaurant,2,90
User_03528,activities,beach_activity,2,88
User_03528,dining,buffet,5,174
User_03529,activities,beach_activity,2,159
User_03529,dining,bar,4,116
User_03529,activities,cooking_class,2,167
User_03529,dining,cafe,1,142
User_03529,activities,city_tour,4,99
User_03529,amenities,gym,2,55
User_03529,activities,golf,4,149
User_03529,amenities,tennis_court,3,107
User_03529,dining,buffet,2,34
User_03529,activities,yoga,2,128
User_03529,dining,bar,2,165
User_03529,dining,room_service,2,39
User_03529,activities,cooking_class,5,127
User_03529,amenities,tennis_court,5,117
User_03530,activities,beach_activity,3,67
User_03530,activities,city_tour,5,77
User_03530,amenities,spa,2,90
User_03530,dining,bar,1,122
User_03530,activities,golf,2,167
User_03530,amenities,tennis_court,4,162
User_03530,amenities,spa,1,175
User_03531,activities,city_tour,1,133
User_03531,dining,bar,4,83
User_03531,amenities,spa,5,170
User_03531,dining,room_service,1,103
User_03531,activities,golf,4,99
User_03531,activities,golf,5,50
User_03531,amenities,spa,2,87
User_03531,dining,room_service,5,180
User_03531,amenities,tennis_court,1,34
User_03531,amenities,gym,2,164
User_03531,activities,city_tour,1,88
User_03531,activities,beach_activity,2,174
User_03532,activities,beach_activity,4,131
User_03532,dining,room_service,5,133
User_03532,amenities,tennis_court,5,34
User_03532,dining,room_service,5,115
User_03532,amenities,spa,5,79
User_03533,dining,cafe,4,51
User_03533,amenities,pool,4,47
User_03533,activities,yoga,2,121
User_03533,dining,cafe,4,59
User_03533,amenities,spa,1,137
User_03533,amenities,pool,5,77
User_03533,dining,bar,1,60
User_03533,dining,room_service,2,90
User_03533,amenities,gym,4,56
User_03533,amenities,gym,1,69
User_03533,dining,room_service,3,88
User_03533,activities,beach_activity,4,141
User_03533,amenities,business_center,1,179
User_03533,activities,beach_activity,5,88
User_03533,amenities,spa,3,75
User_03534,activities,city_tour,4,39
User_03534,dining,cafe,1,35
User_03534,activities,cooking_class,4,55
User_03534,activities,yoga,2,44
User_03534,amenities,spa,1,35
User_03534,activities,yoga,4,96
User_03534,amenities,spa,4,79
User_03534,activities,beach_activity,2,166
User_03535,amenities,spa,1,82
User_03535,amenities,gym,5,163
User_03535,dining,buffet,3,114
User_03535,dining,room_service,1,154
User_03535,activities,beach_activity,2,129
User_03535,dining,cafe,2,75
User_03535,amenities,business_center,5,158
User_03536,activities,golf,3,57
User_03536,activities,city_tour,4,161
User_03536,activities,golf,2,162
User_03536,activities,city_tour,2,55
User_03536,amenities,spa,4,143
User_03536,dining,cafe,5,169
User_03536,amenities,tennis_court,2,101
User_03536,activities,cooking_class,1,96
User_03536,activities,yoga,3,93
User_03536,amenities,spa,1,112
User_03536,dining,cafe,4,136
User_03536,activities,city_tour,4,166
User_03537,amenities,gym,4,129
User_03537,dining,buffet,4,135
User_03537,amenities,spa,3,46
User_03537,dining,bar,2,144
User_03537,dining,main_restaurant,3,106
User_03538,dining,cafe,1,156
User_03538,activities,cooking_class,2,168
User_03538,activities,beach_activity,2,147
User_03538,activities,cooking_class,2,142
User_03538,dining,main_restaurant,4,64
User_03539,activities,city_tour,2,110
User_03539,dining,main_restaurant,3,45
User_03539,amenities,spa,1,118
User_03539,dining,cafe,4,145
User_03539,dining,bar,5,62
User_03539,activities,golf,3,139
User_03539,dining,bar,3,107
User_03539,activities,golf,5,60
User_03540,amenities,spa,3,173
User_03540,dining,main_restaurant,2,79
User_03540,dining,buffet,3,138
User_03540,activities,city_tour,1,123
User_03540,amenities,pool,2,138
User_03540,amenities,business_center,3,122
User_03540,dining,main_restaurant,3,55
User_03540,activities,yoga,5,165
User_03540,activities,yoga,4,142
User_03540,amenities,spa,1,63
User_03540,activities,city_tour,3,171
User_03540,activities,yoga,5,173
User_03540,amenities,business_center,1,59
User_03540,activities,beach_activity,5,125
User_03540,dining,main_restaurant,3,42
User_03541,dining,main_restaurant,4,75
User_03541,activities,beach_activity,4,44
User_03541,amenities,spa,4,174
User_03541,activities,golf,1,42
User_03541,amenities,gym,3,61
User_03541,activities,beach_activity,3,122
User_03541,amenities,gym,4,160
User_03541,activities,cooking_class,4,77
User_03541,dining,bar,3,119
User_03541,dining,room_service,4,143
User_03541,dining,bar,5,119
User_03542,activities,cooking_class,1,90
User_03542,amenities,pool,1,61
User_03542,amenities,pool,3,83
User_03542,dining,main_restaurant,3,141
User_03542,amenities,tennis_court,4,49
User_03542,activities,cooking_class,1,59
User_03542,activities,cooking_class,3,85
User_03542,amenities,tennis_court,4,80
User_03542,dining,bar,1,175
User_03542,dining,buffet,5,87
User_03542,amenities,tennis_court,3,174
User_03542,activities,cooking_class,2,65
User_03542,dining,room_service,1,33
User_03542,dining,cafe,4,63
User_03542,activities,golf,4,122
User_03543,amenities,pool,5,137
User_03543,amenities,pool,5,38
User_03543,activities,golf,4,156
User_03543,amenities,tennis_court,2,155
User_03543,activities,beach_activity,4,97
User_03543,dining,bar,3,116
User_03543,activities,beach_activity,3,133
User_03543,amenities,business_center,1,77
User_03543,activities,golf,5,61
User_03543,activities,beach_activity,1,176
User_03543,activities,golf,4,35
User_03543,activities,beach_activity,2,163
User_03543,dining,bar,2,175
User_03544,amenities,business_center,4,99
User_03544,dining,room_service,5,49
User_03544,dining,cafe,1,46
User_03544,dining,buffet,4,155
User_03544,activities,yoga,5,149
User_03544,amenities,business_center,2,99
User_03544,dining,room_service,4,135
User_03544,activities,beach_activity,3,35
User_03544,amenities,pool,4,76
User_03544,dining,bar,2,58
User_03544,amenities,gym,1,109
User_03544,dining,bar,1,151
User_03545,activities,yoga,5,107
User_03545,activities,beach_activity,4,141
User_03545,activities,beach_activity,4,176
User_03545,dining,buffet,3,37
User_03545,dining,main_restaurant,1,87
User_03546,amenities,business_center,2,173
User_03546,dining,cafe,1,70
User_03546,activities,city_tour,5,168
User_03546,amenities,spa,5,69
User_03546,activities,golf,4,145
User_03546,activities,beach_activity,4,68
User_03546,dining,buffet,4,77
User_03546,amenities,gym,2,116
User_03547,dining,cafe,2,89
User_03547,dining,bar,5,87
User_03547,amenities,pool,4,73
User_03547,amenities,tennis_court,3,41
User_03547,activities,beach_activity,5,117
User_03547,activities,golf,3,61
User_03548,activities,cooking_class,2,179
User_03548,activities,city_tour,5,47
User_03548,amenities,gym,3,148
User_03548,dining,cafe,3,134
User_03548,amenities,tennis_court,2,46
User_03548,activities,city_tour,5,65
User_03548,amenities,business_center,4,166
User_03549,activities,beach_activity,3,123
User_03549,dining,room_service,1,62
User_03549,amenities,gym,2,136
User_03549,activities,yoga,5,47
User_03549,amenities,tennis_court,5,67
User_03549,dining,main_restaurant,2,70
User_03549,dining,buffet,4,141
User_03550,dining,buffet,3,141
User_03550,activities,cooking_class,5,152
User_03550,activities,cooking_class,1,129
User_03550,activities,cooking_class,3,148
User_03550,dining,room_service,4,69
User_03550,amenities,tennis_court,1,63
User_03550,amenities,spa,5,32
User_03550,amenities,pool,3,159
User_03550,dining,main_restaurant,5,170
User_03550,dining,cafe,3,110
User_03550,activities,city_tour,2,50
User_03550,dining,bar,1,154
User_03551,activities,city_tour,2,158
User_03551,dining,room_service,5,135
User_03551,amenities,business_center,1,71
User_03551,activities,golf,4,125
User_03551,dining,room_service,4,57
User_03551,amenities,business_center,4,56
User_03551,activities,yoga,3,31
User_03551,activities,beach_activity,3,171
User_03551,activities,city_tour,2,161
User_03552,dining,cafe,4,44
User_03552,amenities,business_center,1,71
User_03552,dining,cafe,4,77
User_03552,activities,city_tour,2,76
User_03552,amenities,gym,2,154
User_03552,dining,room_service,4,61
User_03552,amenities,gym,4,72
User_03552,activities,cooking_class,2,82
User_03552,amenities,tennis_court,4,58
User_03552,activities,city_tour,2,117
User_03552,dining,main_restaurant,3,87
User_03552,dining,room_service,4,73
User_03553,dining,cafe,1,174
User_03553,amenities,spa,4,171
User_03553,dining,room_service,1,80
User_03553,activities,beach_activity,2,104
User_03553,amenities,spa,2,165
User_03553,dining,bar,5,165
User_03553,activities,cooking_class,3,31
User_03553,amenities,spa,4,122
User_03553,dining,bar,3,39
User_03553,dining,bar,2,145
User_03553,dining,bar,2,56
User_03553,amenities,pool,1,106
User_03553,dining,buffet,4,69
User_03554,activities,city_tour,1,82
User_03554,amenities,tennis_court,4,157
User_03554,dining,buffet,5,168
User_03554,amenities,business_center,3,173
User_03554,amenities,pool,2,138
